product_id,brand,product_name,category,review_count,avg_rating,repurchase_rate,photo_review_rate,profile_review_rate,review_confidence,review_signal_score,rating_signal_score,repurchase_signal_score,confidence_signal_score,review_signal_reason
prod_oy_a000000199977,VT,[모공케어] VT 마일드 리들샷 50 에센스 50ml,serum,151,4.629,0.0662,0.1788,0.2781,high,59.30,81.45,6.62,100.00,"평균별점 4.629, 리뷰 151건, 재구매율 0.0662, 프로필라벨율 0.2781"
prod_oy_a000000224488,바이오힐보,[흔적진정] 바이오힐 보 판테셀 리페어 시카좀 앰플 30ml,serum,151,4.775,0.2384,0.0927,0.2914,high,65.96,88.75,23.84,100.00,"평균별점 4.775, 리뷰 151건, 재구매율 0.2384, 프로필라벨율 0.2914"
prod_oy_a000000245934,코페르,[기미원데이키트] 코페르 큐리페어 멜더 SOS 시스템 5개입 (1.5ml*5ea),serum,150,4.967,0.3867,0.2933,0.2733,high,76.13,98.35,38.67,100.00,"평균별점 4.967, 리뷰 150건, 재구매율 0.3867, 프로필라벨율 0.2733"
prod_oy_a000000219391,마몽드,[흔적진정] 마몽드 카밍 샷 아줄렌 크림 60ml 단품/기획,cream,145,4.634,0.0828,0.1034,0.2414,high,58.83,81.70,8.28,100.00,"평균별점 4.634, 리뷰 145건, 재구매율 0.0828, 프로필라벨율 0.2414"
prod_oy_a000000206874,앰플엔,[트러블/과잉피지완화]앰플엔 아크네샷 앰플 30ml,serum,144,4.674,0.1806,0.0625,0.3889,high,62.22,83.70,18.06,100.00,"평균별점 4.674, 리뷰 144건, 재구매율 0.1806, 프로필라벨율 0.3889"
prod_oy_a000000182480,바이오더마,[항산화 세럼]바이오더마 센시비오 디펜시브 세럼 30ml,serum,143,4.643,0.2098,0.1538,0.2727,high,62.28,82.15,20.98,100.00,"평균별점 4.643, 리뷰 143건, 재구매율 0.2098, 프로필라벨율 0.2727"
prod_oy_a000000210600,넘버즈인,넘버즈인 5번 글루타치온씨 흔적 토닝 레이저 크림 50ml,cream,142,4.754,0.1056,0.1761,0.3239,high,63.73,87.70,10.56,100.00,"평균별점 4.754, 리뷰 142건, 재구매율 0.1056, 프로필라벨율 0.3239"
prod_oy_a000000231117,더페이스샵,[다이노탱 에디션][대용량] 더페이스샵 올티밋 나이아신아마이드 10% 세럼 50ml,serum,142,4.796,0.0282,0.1268,0.5070,high,63.76,89.80,2.82,100.00,"평균별점 4.796, 리뷰 142건, 재구매율 0.0282, 프로필라벨율 0.5070"
prod_oy_a000000158322,원씽,[톤/결개선] 원씽 나이아신아마이드 10% 토너 150ml,toner,141,4.610,0.0922,0.1631,0.2553,high,59.03,80.50,9.22,100.00,"평균별점 4.610, 리뷰 141건, 재구매율 0.0922, 프로필라벨율 0.2553"
prod_oy_a000000145360,유리아쥬,[진정영양/장벽크림] 유리아쥬 제모스 페이스 2입 기획 (40ml+40ml+제모스토너 50ml 증정),cream,140,4.821,0.2214,0.2214,0.2857,high,68.15,91.05,22.14,100.00,"평균별점 4.821, 리뷰 140건, 재구매율 0.2214, 프로필라벨율 0.2857"
prod_oy_a000000251222,바이오더마,바이오더마 세비엄 세럼 30ml 기획 (+센시비오 H2O 5ml*2) (2604),serum,140,4.650,0.0500,0.1000,0.4071,high,59.41,82.50,5.00,100.00,"평균별점 4.650, 리뷰 140건, 재구매율 0.0500, 프로필라벨율 0.4071"
prod_oy_a000000259189,유리아쥬,[7월 올영픽] 유리아쥬 시카 데일리 인텐스 리페어 세럼 30ml 한정기획 (+미스트 50ml),serum,140,4.707,0.2071,0.1714,0.3786,high,64.69,85.35,20.71,100.00,"평균별점 4.707, 리뷰 140건, 재구매율 0.2071, 프로필라벨율 0.3786"
prod_oy_a000000179255,센텔리안24,[진정/속보습] 센텔리안24 마데카 데일리 리페어 토너 단독 기획 (150ml+50ml),toner,139,4.863,0.0791,0.1295,0.3022,high,65.62,93.15,7.91,100.00,"평균별점 4.863, 리뷰 139건, 재구매율 0.0791, 프로필라벨율 0.3022"
prod_oy_a000000209113,바이오힐보,[나이트케어|결광부스터] 바이오힐보 프로바이오덤 콜라겐 리모델링 부스터샷 프로그램 35ml,serum,139,4.813,0.0935,0.1871,0.2518,high,64.86,90.65,9.35,100.00,"평균별점 4.813, 리뷰 139건, 재구매율 0.0935, 프로필라벨율 0.2518"
prod_oy_a000000227932,비건이펙트,"[트러블,진정/피지케어]비건이펙트 청보리 징크 세럼 30ml",serum,139,4.935,0.0216,0.1295,0.3957,high,66.92,96.75,2.16,100.00,"평균별점 4.935, 리뷰 139건, 재구매율 0.0216, 프로필라벨율 0.3957"
prod_oy_a000000245639,웰라쥬,[망곰 콜라보] 웰라쥬 리얼 히알루로닉 원데이키트 7개입 (+아크릴 달력),serum,139,4.719,0.0504,0.0791,0.3309,high,60.73,85.95,5.04,100.00,"평균별점 4.719, 리뷰 139건, 재구매율 0.0504, 프로필라벨율 0.3309"
prod_oy_a000000152514,라로슈포제,라로슈포제 에빠끌라 K(+) 토너 200ml (지성 피부),toner,138,4.746,0.2101,0.1159,0.2029,high,64.39,87.30,21.01,100.00,"평균별점 4.746, 리뷰 138건, 재구매율 0.2101, 프로필라벨율 0.2029"
prod_oy_a000000180913,나인위시스,[100시간수분지속/대용량] 나인위시스 비건 하이드라 앰플 토너 500ml,toner,137,4.803,0.1314,0.1971,0.3577,high,65.97,90.15,13.14,100.00,"평균별점 4.803, 리뷰 137건, 재구매율 0.1314, 프로필라벨율 0.3577"
prod_oy_a000000203792,도미나스,[기미잡티 개선] 도미나스 앳클리닉 트라넥삼산 스팟 샷 기미잡티 앰플 30ML,serum,137,4.810,0.1533,0.1679,0.2701,high,65.87,90.50,15.33,100.00,"평균별점 4.810, 리뷰 137건, 재구매율 0.1533, 프로필라벨율 0.2701"
prod_oy_a000000221424,마몽드,[대용량/수분광] 마몽드 플로라 글로우 로즈 워터 토너 500ml,toner,136,4.772,0.1029,0.1029,0.2353,high,62.99,88.60,10.29,100.00,"평균별점 4.772, 리뷰 136건, 재구매율 0.1029, 프로필라벨율 0.2353"
prod_oy_a000000159802,싸이닉,싸이닉 콜라겐 앰플 스틱 더블 기획,cream,135,4.689,0.1407,0.2222,0.2815,high,62.89,84.45,14.07,100.00,"평균별점 4.689, 리뷰 135건, 재구매율 0.1407, 프로필라벨율 0.2815"
prod_oy_a000000184664,아이오페,아이오페 맨 안티에이징 에멀젼EX 120ml,lotion,135,4.926,0.0444,0.0593,0.3185,high,66.04,96.30,4.44,100.00,"평균별점 4.926, 리뷰 135건, 재구매율 0.0444, 프로필라벨율 0.3185"
prod_oy_a000000224845,아떼,[1+1 ] 아떼 멜레이저 프로그래밍 앰플 듀오기획/단품,serum,135,4.778,0.0963,0.1111,0.5407,high,64.64,88.90,9.63,100.00,"평균별점 4.778, 리뷰 135건, 재구매율 0.0963, 프로필라벨율 0.5407"
prod_oy_a000000115420,셀퓨전씨,[각질케어/청정피부] 셀퓨전씨 트리악 pH 컨디션 토너 200ml,toner,134,4.724,0.2463,0.0672,0.2463,high,64.24,86.20,24.63,100.00,"평균별점 4.724, 리뷰 134건, 재구매율 0.2463, 프로필라벨율 0.2463"
prod_oy_a000000188087,블리브유,[순수비타민/기미잡티] 블리브유 더 리얼 비타 C 20 앰플 12ml,serum,133,4.624,0.2256,0.1729,0.4060,high,62.93,81.20,22.56,100.00,"평균별점 4.624, 리뷰 133건, 재구매율 0.2256, 프로필라벨율 0.4060"
prod_oy_a000000211220,빌리프,빌리프 슈퍼드랍스 멀티-7 히알루론 프로즌 세럼 3ml X 6개입,serum,133,4.594,0.0150,0.1353,0.6391,high,58.68,79.70,1.50,100.00,"평균별점 4.594, 리뷰 133건, 재구매율 0.0150, 프로필라벨율 0.6391"
prod_oy_a000000244954,라로슈포제,라로슈포제 히알루 B5 수분탄력 크림 50ml,cream,133,4.842,0.0677,0.2481,0.4135,high,66.56,92.10,6.77,100.00,"평균별점 4.842, 리뷰 133건, 재구매율 0.0677, 프로필라벨율 0.4135"
prod_oy_a000000209908,제로이드,제로이드 인텐시브 크림 토너 200ml,toner,132,4.720,0.2045,0.2121,0.2652,high,64.84,86.00,20.45,100.00,"평균별점 4.720, 리뷰 132건, 재구매율 0.2045, 프로필라벨율 0.2652"
prod_oy_a000000160584,소본,소본 그린 시카 더마 리페어 크림 40ml,cream,130,4.731,0.2231,0.3000,0.3308,high,66.72,86.55,22.31,100.00,"평균별점 4.731, 리뷰 130건, 재구매율 0.2231, 프로필라벨율 0.3308"
prod_oy_a000000178494,웰라쥬,[화잘먹크림] 웰라쥬 리얼 히알루로닉 100 크림 50ml,cream,130,4.623,0.0000,0.1769,0.4385,high,58.59,81.15,0.00,100.00,"평균별점 4.623, 리뷰 130건, 재구매율 0.0000, 프로필라벨율 0.4385"
prod_oy_a000000208678,메디힐,메디힐 마데카소사이드 모공 리페어 스피큘 세럼 40ml,serum,130,4.823,0.1231,0.1000,0.4077,high,65.63,91.15,12.31,100.00,"평균별점 4.823, 리뷰 130건, 재구매율 0.1231, 프로필라벨율 0.4077"
prod_oy_a000000172041,울트라브이,울트라브이 이데베논 프레스티지 앰플 3개입,serum,128,4.695,0.3516,0.2344,0.2969,high,67.47,84.75,35.16,100.00,"평균별점 4.695, 리뷰 128건, 재구매율 0.3516, 프로필라벨율 0.2969"
prod_oy_a000000218545,에스트라,에스트라 에이시카365 흔적진정세럼 pH4.5 40ml,serum,128,4.602,0.0234,0.1094,0.3516,high,57.38,80.10,2.34,100.00,"평균별점 4.602, 리뷰 128건, 재구매율 0.0234, 프로필라벨율 0.3516"
prod_oy_a000000158308,믹순,믹순 콩 크림 50ml,cream,127,4.764,0.3465,0.2205,0.1260,high,68.28,88.20,34.65,100.00,"평균별점 4.764, 리뷰 127건, 재구매율 0.3465, 프로필라벨율 0.1260"
prod_oy_a000000201643,로우퀘스트,로우퀘스트 에키네시아 카밍 모이스처 젤 크림 50ml,cream,127,4.945,0.0079,0.2992,0.6142,high,69.71,97.25,0.79,100.00,"평균별점 4.945, 리뷰 127건, 재구매율 0.0079, 프로필라벨율 0.6142"
prod_oy_a000000257152,바이오힐보,[슈링크홈콜라보|디바이스] 바이오힐보 프로바이오덤 콜라겐 세럼 30ml 슈링크홈기획(+콜라겐겔마스크),serum,127,4.724,0.0551,0.2283,0.3150,high,62.37,86.20,5.51,100.00,"평균별점 4.724, 리뷰 127건, 재구매율 0.0551, 프로필라벨율 0.3150"
prod_oy_a000000147360,땡큐파머,[화해1위/미백토너] 땡큐파머 강화교동쌀 맑음 에센셜토너 200ml,toner,126,4.937,0.1111,0.1984,0.2619,high,68.78,96.85,11.11,100.00,"평균별점 4.937, 리뷰 126건, 재구매율 0.1111, 프로필라벨율 0.2619"
prod_oy_a000000198949,원진이펙트,[기미/잡티/미백] 원진이펙트 멜라리스 크림 80g,cream,126,4.817,0.1111,0.2381,0.3016,high,66.08,90.85,11.11,100.00,"평균별점 4.817, 리뷰 126건, 재구매율 0.1111, 프로필라벨율 0.3016"
prod_oy_a000000219603,셀퓨전씨,[흔적케어/비타민X스피큘] 셀퓨전씨 토닝C 비타 샷 앰플 20g 더블기획,serum,126,4.825,0.0000,0.2063,0.4762,high,64.63,91.25,0.00,100.00,"평균별점 4.825, 리뷰 126건, 재구매율 0.0000, 프로필라벨율 0.4762"
prod_oy_a000000231632,주미소,[장벽회복기능성] 주미소 디판테놀 베리어 장벽크림 80ml 기획(+20ml),cream,126,4.730,0.0317,0.1587,0.2937,high,61.26,86.50,3.17,100.00,"평균별점 4.730, 리뷰 126건, 재구매율 0.0317, 프로필라벨율 0.2937"
prod_oy_a000000162387,미구하라,미구하라 울트라 화이트닝 퍼펙트 앰플 50ml,serum,125,4.760,0.1040,0.2480,0.3760,high,64.84,88.00,10.40,100.00,"평균별점 4.760, 리뷰 125건, 재구매율 0.1040, 프로필라벨율 0.3760"
prod_oy_a000000219677,메디큐브 에이지알,[고순도PDRN/디바이스 시너지템][NEW]메디큐브 에이지알 PDRN 부스터젤 300ml,serum,125,4.704,0.0160,0.1440,0.2960,high,60.10,85.20,1.60,100.00,"평균별점 4.704, 리뷰 125건, 재구매율 0.0160, 프로필라벨율 0.2960"
prod_oy_a000000224104,메디힐,메디힐 콜라겐 탄력 볼륨 세럼 40ml,serum,125,4.632,0.0400,0.1280,0.2720,high,58.32,81.60,4.00,100.00,"평균별점 4.632, 리뷰 125건, 재구매율 0.0400, 프로필라벨율 0.2720"
prod_oy_a000000228906,헤이네이처,[수호 PICK] 헤이네이처 어성초 스킨 모이스처라이저 토너 200ml,toner,125,4.736,0.0560,0.1600,0.1760,high,61.34,86.80,5.60,100.00,"평균별점 4.736, 리뷰 125건, 재구매율 0.0560, 프로필라벨율 0.1760"
prod_oy_a000000235051,코스알엑스,코스알엑스 어드밴스드 더 비타민C 23 세럼 20g,serum,124,4.677,0.0323,0.1290,0.2581,high,59.34,83.85,3.23,100.00,"평균별점 4.677, 리뷰 124건, 재구매율 0.0323, 프로필라벨율 0.2581"
prod_oy_a000000162589,보나쥬르,보나쥬르 비건 그린티 워터크림 100ml,cream,123,4.561,0.0976,0.1382,0.2927,high,57.73,78.05,9.76,100.00,"평균별점 4.561, 리뷰 123건, 재구매율 0.0976, 프로필라벨율 0.2927"
prod_oy_a000000231908,이지듀,이지듀 DW-EGF 비타민C 부스팅 앰플25 13g 기획(+기미 크림*2매 증정),serum,123,4.512,0.1220,0.1545,0.3496,high,57.31,75.60,12.20,100.00,"평균별점 4.512, 리뷰 123건, 재구매율 0.1220, 프로필라벨율 0.3496"
prod_oy_a000000184770,닥터자르트,[워터젤리/수분크림]닥터자르트 바이탈 하이드라 솔루션 하이드로 플럼프 워터 크림 50ml,cream,122,4.861,0.2049,0.1393,0.3115,high,68.23,93.05,20.49,100.00,"평균별점 4.861, 리뷰 122건, 재구매율 0.2049, 프로필라벨율 0.3115"
prod_oy_a000000249736,동국제약,[색소침착/기미톤업제] 동국제약 멜라-셋 기미 토닝 크림 35g,cream,122,4.672,0.0492,0.2131,0.4180,high,61.18,83.60,4.92,100.00,"평균별점 4.672, 리뷰 122건, 재구매율 0.0492, 프로필라벨율 0.4180"
prod_oy_a000000251364,AHC,[윈터PICK/ 1등모공앰플/유리알결광세럼] AHC 프로샷 포어이레이저 세럼 30ml 기획 (+10ml),serum,122,4.844,0.0000,0.1885,0.5656,high,65.42,92.20,0.00,100.00,"평균별점 4.844, 리뷰 122건, 재구매율 0.0000, 프로필라벨율 0.5656"
prod_oy_a000000251844,프리메이,[2중보습/수분진정] 프리메이 진정한 수분 세럼 50ml (+진정한 수분 크림 30ml),serum,122,4.984,0.0000,0.0328,0.0656,high,65.22,99.20,0.00,100.00,"평균별점 4.984, 리뷰 122건, 재구매율 0.0000, 프로필라벨율 0.0656"
prod_oy_a000000254719,아이오페,아이오페 비타민C 엑스퍼트 25% 항산화 토닝 앰플 23ml 기획 (+ 크림 6g) (2026),serum,122,4.730,0.0738,0.2295,0.2869,high,62.78,86.50,7.38,100.00,"평균별점 4.730, 리뷰 122건, 재구매율 0.0738, 프로필라벨율 0.2869"
prod_oy_a000000234012,풀리,[레이PICK/3초흡수] 풀리 레몬비타 버블세럼 (수분 버블세럼) 95ml,serum,121,4.884,0.0413,0.1240,0.2645,high,65.20,94.20,4.13,100.00,"평균별점 4.884, 리뷰 121건, 재구매율 0.0413, 프로필라벨율 0.2645"
prod_oy_a000000145662,크리니크,크리니크 시베리아리치크림 50ml,cream,120,4.933,0.0750,0.2167,0.3083,high,68.37,96.65,7.50,100.00,"평균별점 4.933, 리뷰 120건, 재구매율 0.0750, 프로필라벨율 0.3083"
prod_oy_a000000211569,헉슬리,[단독기획] 헉슬리 컨디셔닝 에센스 토너 프리쉐이프 300ml 기획(+화장솜 40매),toner,120,4.867,0.0667,0.3167,0.1667,high,66.68,93.35,6.67,100.00,"평균별점 4.867, 리뷰 120건, 재구매율 0.0667, 프로필라벨율 0.1667"
prod_oy_a000000231399,청미정,[색소침착/흔적] 청미정 기미잡티크림 카카두플럼 50g,cream,120,4.283,0.0417,0.0917,0.2250,high,48.16,64.15,4.17,100.00,"평균별점 4.283, 리뷰 120건, 재구매율 0.0417, 프로필라벨율 0.2250"
prod_oy_a000000121246,싸이닉,싸이닉 더 심플 카밍 토너 145ml,toner,118,4.729,0.1271,0.1356,0.1949,high,62.42,86.45,12.71,100.00,"평균별점 4.729, 리뷰 118건, 재구매율 0.1271, 프로필라벨율 0.1949"
prod_oy_a000000161571,스킨1004,스킨1004 마다가스카르 센텔라 토닝토너 210ml,toner,118,4.619,0.1695,0.1695,0.2119,high,60.67,80.95,16.95,100.00,"평균별점 4.619, 리뷰 118건, 재구매율 0.1695, 프로필라벨율 0.2119"
prod_oy_a000000217292,라로슈포제,라로슈포제 순수 비타민 C12 세럼 30ml,serum,118,4.695,0.1186,0.1525,0.3051,high,62.04,84.75,11.86,100.00,"평균별점 4.695, 리뷰 118건, 재구매율 0.1186, 프로필라벨율 0.3051"
prod_oy_a000000230765,유세린,[30초진정/장벽케어] 유세린 울트라센시티브 리페어 세럼 30ml,serum,117,4.855,0.2308,0.0855,0.4103,high,68.54,92.75,23.08,100.00,"평균별점 4.855, 리뷰 117건, 재구매율 0.2308, 프로필라벨율 0.4103"
prod_oy_a000000251178,디어클레어스,[리락쿠마 콜라보/쿨링진정] 클레어스 EGF 블루 카밍크림 60g 한정기획 (+리락쿠마 키링 장바구니 옐로우),cream,117,4.718,0.0342,0.0769,0.3590,high,60.49,85.90,3.42,100.00,"평균별점 4.718, 리뷰 117건, 재구매율 0.0342, 프로필라벨율 0.3590"
prod_oy_a000000011086,엠도씨,엠도씨 화이트닝 스킨 플러스 로션 150ml,lotion,116,4.664,0.1293,0.0948,0.1379,high,59.98,83.20,12.93,100.00,"평균별점 4.664, 리뷰 116건, 재구매율 0.1293, 프로필라벨율 0.1379"
prod_oy_a000000205224,리얼베리어,리얼베리어 익스트림 크림 앰플 50ml,serum,116,4.802,0.1034,0.1810,0.2759,high,64.81,90.10,10.34,100.00,"평균별점 4.802, 리뷰 116건, 재구매율 0.1034, 프로필라벨율 0.2759"
prod_oy_a000000210407,폴라초이스,[단독기획] 폴라초이스 클리니컬 나이아신아마이드 20% 트리트먼트 20ml (+바하리퀴드 30ml),serum,115,4.757,0.2261,0.3130,0.3217,high,67.58,87.85,22.61,100.00,"평균별점 4.757, 리뷰 115건, 재구매율 0.2261, 프로필라벨율 0.3217"
prod_oy_a000000214287,라운드랩,[볼륨탄력] 라운드랩 동백 딥 콜라겐 탄력 앰플 30ml,serum,115,4.817,0.0783,0.1391,0.3826,high,64.84,90.85,7.83,100.00,"평균별점 4.817, 리뷰 115건, 재구매율 0.0783, 프로필라벨율 0.3826"
prod_oy_a000000117997,썸바이미,썸바이미 아하바하파하 30 데이즈 미라클 토너 150ml,toner,114,4.675,0.1491,0.1930,0.1754,high,61.85,83.75,14.91,100.00,"평균별점 4.675, 리뷰 114건, 재구매율 0.1491, 프로필라벨율 0.1754"
prod_oy_a000000201363,아비브,[매끈결] 아비브 부활초 파하 토너 스킨부스터 200ml,toner,113,4.708,0.0177,0.1416,0.2655,high,60.07,85.40,1.77,100.00,"평균별점 4.708, 리뷰 113건, 재구매율 0.0177, 프로필라벨율 0.2655"
prod_oy_a000000229463,디퍼,[수분진정/약산성] 디퍼 히알루론산 히알큐브 수분 토너 300ml,toner,113,4.947,0.0354,0.1327,0.5044,high,68.10,97.35,3.54,100.00,"평균별점 4.947, 리뷰 113건, 재구매율 0.0354, 프로필라벨율 0.5044"
prod_oy_a000000254720,아이오페,아이오페 비타민C 엑스퍼트 40% 마스크 컨센트레이트 15g 기획 (+ PDRN 10ml),cream,113,4.770,0.0885,0.2832,0.3717,high,65.14,88.50,8.85,100.00,"평균별점 4.770, 리뷰 113건, 재구매율 0.0885, 프로필라벨율 0.3717"
prod_oy_a000000191895,후시다인,후시다인 더마 트러블 밸런싱 크림 50ml,cream,112,4.804,0.4286,0.1250,0.4375,high,71.62,90.20,42.86,100.00,"평균별점 4.804, 리뷰 112건, 재구매율 0.4286, 프로필라벨율 0.4375"
prod_oy_a000000213113,파이코어,파이코어 디퍼런씨 블루바이옴 리페어 멜팅크림 40ml,cream,112,4.920,0.0000,0.1964,0.3393,high,66.46,96.00,0.00,100.00,"평균별점 4.920, 리뷰 112건, 재구매율 0.0000, 프로필라벨율 0.3393"
prod_oy_a000000235180,성분에디터,[잡티미백케어] 성분에디터 머루포도 비타씨 다크 스팟 앰플 40ml 더블기획,serum,112,4.741,0.0625,0.0714,0.2232,high,60.96,87.05,6.25,100.00,"평균별점 4.741, 리뷰 112건, 재구매율 0.0625, 프로필라벨율 0.2232"
prod_oy_a000000156040,스킨푸드,[트러블케어] 스킨푸드 미나리 토너 300ml,toner,111,4.757,0.0811,0.1261,0.3423,high,62.91,87.85,8.11,100.00,"평균별점 4.757, 리뷰 111건, 재구매율 0.0811, 프로필라벨율 0.3423"
prod_oy_a000000188495,이지듀,[극강보습] 이지듀 베리어 리페어 보습케어 크림 105ml,cream,111,4.766,0.1622,0.2432,0.2793,high,65.64,88.30,16.22,100.00,"평균별점 4.766, 리뷰 111건, 재구매율 0.1622, 프로필라벨율 0.2793"
prod_oy_a000000223619,차앤박,[흔적미백/PDRN] 차앤박 더마앤서 핑크토닝 딥인샷 앰플 30ml,serum,111,4.775,0.0270,0.1622,0.6036,high,63.99,88.75,2.70,100.00,"평균별점 4.775, 리뷰 111건, 재구매율 0.0270, 프로필라벨율 0.6036"
prod_oy_a000000104167,크리니크,크리니크 각질케어토너 2 200ml,toner,110,4.791,0.2545,0.1000,0.1818,high,66.25,89.55,25.45,100.00,"평균별점 4.791, 리뷰 110건, 재구매율 0.2545, 프로필라벨율 0.1818"
prod_oy_a000000237442,이니스프리,[톤업크림] 이니스프리 비타민C 캡슐 크림 50ml 더블 기획,cream,110,4.727,0.0545,0.1182,0.2545,high,61.04,86.35,5.45,100.00,"평균별점 4.727, 리뷰 110건, 재구매율 0.0545, 프로필라벨율 0.2545"
prod_oy_a000000144808,아크웰,[수분진정] 아크웰 리얼 아쿠아 밸런싱 크림 50ml,cream,109,4.853,0.3486,0.1101,0.2110,high,70.09,92.65,34.86,100.00,"평균별점 4.853, 리뷰 109건, 재구매율 0.3486, 프로필라벨율 0.2110"
prod_oy_a000000203925,라로슈포제,라로슈포제 멜라B3 세럼 30ml,serum,108,4.565,0.0648,0.1481,0.3611,high,57.62,78.25,6.48,100.00,"평균별점 4.565, 리뷰 108건, 재구매율 0.0648, 프로필라벨율 0.3611"
prod_oy_a000000210050,아누아,아누아 복숭아 나이아신아마이드 에센스 토너 250mL,toner,108,4.778,0.1389,0.1111,0.2778,high,64.17,88.90,13.89,100.00,"평균별점 4.778, 리뷰 108건, 재구매율 0.1389, 프로필라벨율 0.2778"
prod_oy_a000000224294,마미케어,[리뉴얼] 마미케어 바다포도 레티놀 모공탄력 크림 50g,cream,108,4.620,0.0833,0.1944,0.2130,high,59.23,81.00,8.33,100.00,"평균별점 4.620, 리뷰 108건, 재구매율 0.0833, 프로필라벨율 0.2130"
prod_oy_a000000255384,더샘,[쿨링화잘먹/버블토너] 더샘 스킨 프렙 쿨링 무스 토너 70ml,toner,108,4.593,0.0000,0.1111,0.5370,high,57.60,79.65,0.00,100.00,"평균별점 4.593, 리뷰 108건, 재구매율 0.0000, 프로필라벨율 0.5370"
prod_oy_a000000144918,하다라보,[고보습광채크림] 하다라보 고쿠쥰 크림 50ml,cream,107,4.738,0.1308,0.1495,0.2336,high,63.07,86.90,13.08,100.00,"평균별점 4.738, 리뷰 107건, 재구매율 0.1308, 프로필라벨율 0.2336"
prod_oy_a000000215507,이지듀,이지듀 멜라 글루타치온 크림 50ml,cream,107,4.757,0.1682,0.2056,0.2430,high,64.95,87.85,16.82,100.00,"평균별점 4.757, 리뷰 107건, 재구매율 0.1682, 프로필라벨율 0.2430"
prod_oy_a000000216966,헤브블루,[여드름성 피부적합] 헤브블루 피톤 스쿠아 히알 블루 젤크림 110ml,cream,107,4.579,0.1495,0.1215,0.2523,high,58.89,78.95,14.95,100.00,"평균별점 4.579, 리뷰 107건, 재구매율 0.1495, 프로필라벨율 0.2523"
prod_oy_a000000177784,아벤느,[수분 /보습] 아벤느 이드랑스 아쿠아 크림-인-젤 EX 수분 크림 50ml,cream,106,4.821,0.0849,0.1321,0.3868,high,65.03,91.05,8.49,100.00,"평균별점 4.821, 리뷰 106건, 재구매율 0.0849, 프로필라벨율 0.3868"
prod_oy_a000000211859,딕셔니스트,[쏙수분앰플] 딕셔니스트 아미노산 앰플 30ml *,serum,106,4.858,0.0849,0.1321,0.3868,high,66.05,92.90,8.49,100.00,"평균별점 4.858, 리뷰 106건, 재구매율 0.0849, 프로필라벨율 0.3868"
prod_oy_a000000141028,셀퓨전씨,[수분부스팅/7중히알루론산] 셀퓨전씨 포스트 알파 아쿠아포린 크림 60ml,cream,105,4.695,0.2000,0.1810,0.2857,high,63.85,84.75,20.00,100.00,"평균별점 4.695, 리뷰 105건, 재구매율 0.2000, 프로필라벨율 0.2857"
prod_oy_a000000199825,랩시리즈,랩시리즈 데일리 레스큐 페이스 로션 50ml,lotion,105,4.771,0.0952,0.2190,0.2762,high,64.18,88.55,9.52,100.00,"평균별점 4.771, 리뷰 105건, 재구매율 0.0952, 프로필라벨율 0.2762"
prod_oy_a000000232730,리브엠,[화잘먹 엑소좀진정크림] 리브엠 시카좀 카밍 워터 젤크림 100ml,cream,105,4.867,0.0095,0.2095,0.5048,high,66.15,93.35,0.95,100.00,"평균별점 4.867, 리뷰 105건, 재구매율 0.0095, 프로필라벨율 0.5048"
prod_oy_a000000213237,스킨푸드,[NEW/올영단독] 스킨푸드 캐롯 카로틴 릴리프 크림 기획(70ml+30ml),cream,104,4.817,0.0865,0.1154,0.3558,high,64.63,90.85,8.65,100.00,"평균별점 4.817, 리뷰 104건, 재구매율 0.0865, 프로필라벨율 0.3558"
prod_oy_a000000231062,메디테라피,[피부결/흔적개선] 메디테라피 레티날 스킨 부스터 세럼 150ml,serum,104,4.615,0.1250,0.1346,0.2981,high,59.75,80.75,12.50,100.00,"평균별점 4.615, 리뷰 104건, 재구매율 0.1250, 프로필라벨율 0.2981"
prod_oy_a000000016809,유세린,유세린 볼륨리프팅 데이크림 포 드라이스킨 50ml,cream,103,4.757,0.0971,0.0874,0.2330,high,62.30,87.85,9.71,100.00,"평균별점 4.757, 리뷰 103건, 재구매율 0.0971, 프로필라벨율 0.2330"
prod_oy_a000000145331,닥터디퍼런트,[세라마이드/장벽크림] 닥터디퍼런트 311 세콜지 모이스처라이저 100ml,cream,103,4.767,0.0874,0.1845,0.2427,high,63.40,88.35,8.74,100.00,"평균별점 4.767, 리뷰 103건, 재구매율 0.0874, 프로필라벨율 0.2427"
prod_oy_a000000191796,로벡틴,[응급진정/트러블케어] 로벡틴 시카케어 블레미쉬 클리어링 크림 50ml 리필기획 (+리필 40ml),cream,103,4.592,0.1553,0.2524,0.3495,high,61.16,79.60,15.53,100.00,"평균별점 4.592, 리뷰 103건, 재구매율 0.1553, 프로필라벨율 0.3495"
prod_oy_a000000211402,닥터자르트,[슬로우에이징/탄력크림] 닥터자르트 프리쥬비네이션 퍼밍 바쿠치올 크림 50ml,cream,103,4.777,0.2524,0.2718,0.3010,high,68.14,88.85,25.24,100.00,"평균별점 4.777, 리뷰 103건, 재구매율 0.2524, 프로필라벨율 0.3010"
prod_oy_a000000176978,스킨푸드,[당근토너] 스킨푸드 캐롯 카로틴 수딩 토너 300ml,toner,102,4.863,0.0588,0.0392,0.2941,high,64.27,93.15,5.88,100.00,"평균별점 4.863, 리뷰 102건, 재구매율 0.0588, 프로필라벨율 0.2941"
