ingredient_id,name_ko,name_en,effect_id,effect_name,search_query,raw_hit_count,matched_paper_count,best_paper_key,best_source,best_source_id,best_doi,best_title,best_evidence_tier,best_evidence_kind,best_relation_scope,best_effect_match_scope,best_applicability,best_signal_score,candidate_papers_json,search_status,review_status,score_change,search_version
leontopodium_alpinum_callus_culture_extract,에델바이스캘러스배양추출물,Leontopodium Alpinum Callus Culture Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Leontopodium Alpinum Callus Culture Extract"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
leonurus_sibiricus_flower_leaf_stem_extract,익모초꽃/잎/줄기추출물,Leonurus Sibiricus Flower/Leaf/Stem Extract,effect_calming,진정,"(TITLE_ABS:""Leonurus Sibiricus Flower/Leaf/Stem Extract"" OR TITLE_ABS:""leonurus sibiricus flower leaf stem extract"") AND (TITLE_ABS:""anti-inflammatory"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""erythema"" OR TITLE_ABS:""inflammation"" OR TITLE_ABS:""irritation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""pruritus"" OR TITLE_ABS:""redness"" OR TITLE_ABS:""sensitive skin"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""wound healing"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
leuconostoc_ferment_filtrate,류코노스톡발효여과물,Leuconostoc Ferment Filtrate,effect_acne_sebum,여드름·피지,"(TITLE_ABS:""Leuconostoc Ferment Filtrate"") AND (TITLE_ABS:""acne"" OR TITLE_ABS:""comedogenic"" OR TITLE_ABS:""comedone"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""cutibacterium acnes"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""propionibacterium acnes"" OR TITLE_ABS:""sebaceous"" OR TITLE_ABS:""sebum"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
leuconostoc_radish_root_ferment_filtrate,류코노스톡/무발효여과물,Leuconostoc/Radish Root Ferment Filtrate,effect_acne_sebum,여드름·피지,"(TITLE_ABS:""Leuconostoc/Radish Root Ferment Filtrate"" OR TITLE_ABS:""leuconostoc radish root ferment filtrate"") AND (TITLE_ABS:""acne"" OR TITLE_ABS:""comedogenic"" OR TITLE_ABS:""comedone"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""cutibacterium acnes"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""propionibacterium acnes"" OR TITLE_ABS:""sebaceous"" OR TITLE_ABS:""sebum"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
magnesium_pca,마그네슘피씨에이,Magnesium PCA,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Magnesium PCA"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
magnesium_stearate,마그네슘스테아레이트,Magnesium Stearate,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Magnesium Stearate"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",3,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
magnolol,마그놀올,Magnolol,effect_brightening,미백·톤,"(TITLE_ABS:""Magnolol"") AND (TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dark spot"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""hyperpigmentation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""melanin"" OR TITLE_ABS:""melanogenesis"" OR TITLE_ABS:""melasma"" OR TITLE_ABS:""pigmentation"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin lightening"" OR TITLE_ABS:""skin whitening"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""tyrosinase"") AND NOT SRC:MED AND NOT SRC:PAT",3,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
maltitol,말티톨,Maltitol,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Maltitol"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",18,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
malva_sylvestris_mallow_extract,당아욱추출물,Malva Sylvestris (Mallow) Extract,effect_calming,진정,"(TITLE_ABS:""Malva Sylvestris (Mallow) Extract"" OR TITLE_ABS:""malva sylvestris mallow extract"") AND (TITLE_ABS:""anti-inflammatory"" OR TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""erythema"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""inflammation"" OR TITLE_ABS:""irritation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""pruritus"" OR TITLE_ABS:""redness"" OR TITLE_ABS:""sensitive skin"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""wound healing"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
malva_sylvestris_mallow_extract,당아욱추출물,Malva Sylvestris (Mallow) Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Malva Sylvestris (Mallow) Extract"" OR TITLE_ABS:""malva sylvestris mallow extract"") AND (TITLE_ABS:""anti-inflammatory"" OR TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""erythema"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""inflammation"" OR TITLE_ABS:""irritation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""pruritus"" OR TITLE_ABS:""redness"" OR TITLE_ABS:""sensitive skin"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""wound healing"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
manganese_pca,망가니즈피씨에이,Manganese PCA,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Manganese PCA"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
melilotus_officinalis_extract,옐로우스위트클로버추출물,Melilotus Officinalis Extract,effect_calming,진정,"(TITLE_ABS:""Melilotus Officinalis Extract"") AND (TITLE_ABS:""anti-inflammatory"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""erythema"" OR TITLE_ABS:""inflammation"" OR TITLE_ABS:""irritation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""pruritus"" OR TITLE_ABS:""redness"" OR TITLE_ABS:""sensitive skin"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""wound healing"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
menthyl_pca,멘틸피씨에이,Menthyl PCA,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Menthyl PCA"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
methicone,메티콘,Methicone,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Methicone"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
methyl_gluceth_10,메틸글루세스-10,Methyl Gluceth-10,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Methyl Gluceth-10"" OR TITLE_ABS:""methyl gluceth 10"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
methyl_gluceth_20,메틸글루세스-20,Methyl Gluceth-20,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Methyl Gluceth-20"" OR TITLE_ABS:""methyl gluceth 20"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
methyl_glucose_dioleate,메틸글루코오스다이올리에이트,Methyl Glucose Dioleate,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Methyl Glucose Dioleate"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
methylheptylglycerin,메틸헵틸글리세린,Methylheptylglycerin,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Methylheptylglycerin"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
mimosa_tenuiflora_bark_extract,미모사 테누이플로라나무껍질추출물,Mimosa Tenuiflora Bark Extract,effect_calming,진정,"(TITLE_ABS:""Mimosa Tenuiflora Bark Extract"") AND (TITLE_ABS:""anti-inflammatory"" OR TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""erythema"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""inflammation"" OR TITLE_ABS:""irritation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""pruritus"" OR TITLE_ABS:""redness"" OR TITLE_ABS:""sensitive skin"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""wound healing"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
mimosa_tenuiflora_bark_extract,미모사 테누이플로라나무껍질추출물,Mimosa Tenuiflora Bark Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Mimosa Tenuiflora Bark Extract"") AND (TITLE_ABS:""anti-inflammatory"" OR TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""erythema"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""inflammation"" OR TITLE_ABS:""irritation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""pruritus"" OR TITLE_ABS:""redness"" OR TITLE_ABS:""sensitive skin"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""wound healing"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
mimosa_tenuiflora_leaf_extract,미모사 테누이플로라잎추출물,Mimosa Tenuiflora Leaf Extract,effect_calming,진정,"(TITLE_ABS:""Mimosa Tenuiflora Leaf Extract"") AND (TITLE_ABS:""anti-inflammatory"" OR TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""erythema"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""inflammation"" OR TITLE_ABS:""irritation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""pruritus"" OR TITLE_ABS:""redness"" OR TITLE_ABS:""sensitive skin"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""wound healing"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
