ingredient_id,name_ko,name_en,product_count,sources,paper_key,pmid,doi,title,journal,publication_date,publication_types,abstract_available,evidence_tier,evidence_kind,relation_scope,applicability,mapped_effect_ids,directions,evidence_spans,passed_stage_count,first_failed_filter,review_status,runtime_score_change
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:19291049,19291049,10.1111/j.1467-2494.1991.tb00553.x,Skin lipids.,International journal of cosmetic science,1991-Apr,Journal Article,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:40686980,40686980,10.1021/acsomega.4c11687,Skin Lipids and Their Influence on Skin Microbiome and Skin Care.,ACS omega,2025-07-02,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:41690117,41690117,10.1016/j.redox.2026.104069,Modification of the dermal matrix by senescence associated lipids and its functional consequence.,Redox biology,2026-02-10,"Journal Article; Research Support, Non-U.S. Gov't",Y,7,in_vitro,abstract_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:32816566,32816566,10.1080/17425247.2020.1813107,Trends in nanoformulations for atopic dermatitis treatment.,Expert opinion on drug delivery,2020-08-31,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:31507021,31507021,10.1111/jog.14103,Biology of the vernix caseosa: A review.,The journal of obstetrics and gynaecology research,2019-09-10,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:35199091,35199091,10.1016/j.xjidi.2021.100092,Altered Serum Phospholipids in Atopic Dermatitis and Association with Clinical Status.,JID innovations : skin science from molecules to population health,2021-12-22,Journal Article,Y,4,human_topical_observational_or_use_test,title_exact,human_topical,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:15649141,15649141,10.1042/bss0720177,Biophysics (and sociology) of ceramides.,Biochemical Society symposium,2005,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:2533778,2533778,,Topical corticosteroids: mechanisms of action.,Acta dermato-venereologica. Supplementum,1989,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:37189415,37189415,10.3390/biom13040668,The Roles of sPLA2s in Skin Homeostasis and Disease.,Biomolecules,2023-04-12,"Journal Article; Review; Research Support, Non-U.S. Gov't",Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:35988796,35988796,10.1016/j.plipres.2022.101184,Using molecular simulation to understand the skin barrier.,Progress in lipid research,2022-08-19,"Journal Article; Review; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, Non-U.S. Gov't",Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:35631342,35631342,10.3390/ph15050515,Phospholipid-Based Microemulsions for Cutaneous Imiquimod Delivery.,"Pharmaceuticals (Basel, Switzerland)",2022-04-22,Journal Article,Y,5,ex_vivo_or_artificial_skin,abstract_exact,combination_or_formulation,,positive,This work aimed to develop IMQ-loaded microemulsions (MEs) based on phospholipids and oleic acid to improve IMQ penetration into the epidermis.,2,not_combination_product,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:32975152,32975152,10.1177/1091581820953123,Safety Assessment of Lecithin and Other Phosphoglycerides as Used in Cosmetics.,International journal of toxicology,2020-Sep,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:38325428,38325428,10.5021/ad.23.078,Importance of Stratum Corneum Acidification to Restore Skin Barrier Function in Eczematous Diseases.,Annals of dermatology,2024-Feb,Journal Article; Review,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:29654617,29654617,10.1111/exd.13558,Lipidomics for translational skin research: A primer for the uninitiated.,Experimental dermatology,2018-05-07,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:21276418,21276418,10.1016/j.abb.2011.01.014,Aquaporin-3 in keratinocytes and skin: its role and interaction with phospholipase D2.,Archives of biochemistry and biophysics,2011-01-26,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.; Review",Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:37082599,37082599,10.1016/j.bbadva.2021.100039,Cerosomes as skin repairing agent: Mode of action studies with a model stratum corneum layer at liquid/air and liquid/solid interfaces.,BBA advances,2021-12-26,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:3060882,3060882,10.1016/0163-7827(88)90006-9,Metabolism and function of skin lipids.,Progress in lipid research,1988,"Journal Article; Research Support, U.S. Gov't, P.H.S.; Review",Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:40046180,40046180,10.3389/fphys.2025.1387128,Effects of Th1/Th17 and Th2 cytokines on lipid metabolism in differentiated keratinocytes.,Frontiers in physiology,2025-02-19,Journal Article,Y,7,in_vitro,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:35466874,35466874,10.2174/1567201819666220422153059,Recent Developments in Proniosomal Transdermal Drug Delivery: An Overview.,Current drug delivery,2023,Review; Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:35695714,35695714,10.1080/08982104.2022.2085742,"Ethosomes as dermal/transdermal drug delivery systems: applications, preparation and characterization.",Journal of liposome research,2022-06-13,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:39070257,39070257,10.3389/fnut.2024.1388155,Krill oil: nutraceutical potential in skin health and disease.,Frontiers in nutrition,2024-07-12,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:39334378,39334378,10.1186/s12951-024-02860-3,Ethosomes-mediated tryptanthrin delivery as efficient anti-psoriatic nanotherapy by enhancing topical drug absorption and lipid homeostasis.,Journal of nanobiotechnology,2024-09-28,Journal Article,Y,6,animal,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:36736354,36736354,10.1055/a-1974-9078,Transethosomes: A Promising Challenge for Topical Delivery Short Title: Transethosomes for Topical Delivery.,Drug research,2023-02-03,Review; Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:1498022,1498022,,"Lipids and the epidermal water barrier: metabolism, regulation, and pathophysiology.",Seminars in dermatology,1992-Jun,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.; Review",Y,8,review_or_reference,abstract_exact,reference_only,,unclear,"A decrease in phospholipids and triglycerides is accompanied by enrichment in ceramides, cholesterol, and free fatty acids in the stratum corneum.",1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:3288004,3288004,10.1007/bf00305008,The epidermal permeability barrier.,Anatomy and embryology,1988,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:41044960,41044960,10.1039/d5bm01144b,Transdermal delivery materials for polyphenols in whitening and anti-aging applications.,Biomaterials science,2025-10-21,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:32013854,32013854,10.2174/1872210514666200204124130,An Overview on Promising Nanotechnological Approaches for the Treatment of Psoriasis.,Recent patents on nanotechnology,2020,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:31517292,31517292,10.1016/j.ijpx.2019.100027,Mechanism investigation of ethosomes transdermal permeation.,International journal of pharmaceutics: X,2019-08-07,Journal Article,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:30387390,30387390,10.2174/1381612824666181102151507,Novel Topical Nanocarriers for Treatment of Psoriasis: An Overview.,Current pharmaceutical design,2018,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,unclear,"With the revelation of more up to date biocompatible and biodegradable materials like phospholipids, and Novel drug delivery technologies like liposomes, solid lipid nanoparticles (SLNs), microemulsions, and nanoemulsions, the possibility to enhance the efficiency and safety of the topical products has expanded to a great extent.",3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:25400504,25400504,10.1002/ejlt.201400219,The use of natural and synthetic phospholipids as pharmaceutical excipients.,European journal of lipid science and technology : EJLST,2014-08-25,Review; Journal Article,Y,8,review_or_reference,title_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:16843424,16843424,10.1016/j.cis.2006.05.014,Microemulsions as transdermal drug delivery vehicles.,Advances in colloid and interface science,2006-07-14,Journal Article; Review,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:1809296,1809296,,Phytosome: new cosmetic delivery system.,Bollettino chimico farmaceutico,1991-Dec,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:31333087,31333087,10.2174/1381612825666190716095826,Ethosomes for Dermal Administration of Natural Active Molecules.,Current pharmaceutical design,2019,Journal Article; Review,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:30466060,30466060,10.1016/j.redox.2018.11.006,A novel role for NUPR1 in the keratinocyte stress response to UV oxidized phospholipids.,Redox biology,2018-11-13,"Journal Article; Research Support, Non-U.S. Gov't",Y,7,in_vitro,title_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:37393573,37393573,10.1111/jocd.15895,Unlocking the potential of cosmetic dermal delivery with ethosomes: A comprehensive review.,Journal of cosmetic dermatology,2023-07-02,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:11976196,11976196,10.1111/j.1749-6632.2002.tb02093.x,Toward mechanism-based antioxidant interventions: lessons from natural antioxidants.,Annals of the New York Academy of Sciences,2002-Apr,"Journal Article; Research Support, U.S. Gov't, P.H.S.; Review",Y,8,review_or_reference,abstract_exact,reference_only,,unclear,"In our model experiments, we demonstrated that Cu-OOH induces significant oxidative stress in phospholipids of normal human epidermal keratinocytes (NHEK) whose characteristic feature is an early and profound oxidation of phosphatidylserine (PS), likely related to PS externalization.",3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:19175703,19175703,10.1111/j.1468-3083.2009.03100.x,Liposomes in dermatology today.,Journal of the European Academy of Dermatology and Venereology : JEADV,2009-01-23,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:34853906,34853906,10.1208/s12249-021-02166-9,Transfersomes: a Revolutionary Nanosystem for Efficient Transdermal Drug Delivery.,AAPS PharmSciTech,2021-12-01,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:1929538,1929538,10.1007/bf01106105,Stratum corneum lipid abnormalities in atopic dermatitis.,Archives of dermatological research,1991,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:35012149,35012149,10.3390/polym14010127,A Review of Biopolymers' Utility as Emulsion Stabilizers.,Polymers,2021-12-30,Journal Article; Review,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:29499188,29499188,10.1016/j.bbamem.2018.02.024,Interactions of dipalmitoylphosphatidylcholine with ceramide-based mixtures.,Biochimica et biophysica acta. Biomembranes,2018-02-28,"Journal Article; Research Support, Non-U.S. Gov't",Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:19569979,19569979,10.1517/17425240903071029,Vesicular carriers for dermal drug delivery.,Expert opinion on drug delivery,2009-Aug,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,pubmed,PMID:15301569,15301569,10.2165/00128071-200405040-00002,Stratum corneum pH in atopic dermatitis: impact on skin barrier function and colonization with Staphylococcus Aureus.,American journal of clinical dermatology,2004,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:mechanism of cellular uptake of hiv tat peptide effects of tat sod against ultraviolet induced skin damage,,,Mechanism of cellular uptake of HIV-TAT peptide & effects of TAT-SOD against ultraviolet induced skin damage,,2013-01-01,Dissertation,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1016/j.lwt.2015.08.004,,10.1016/j.lwt.2015.08.004,Determination of lipid composition of the two principal cherimoya cultivars grown in Andalusian Region,,2016-01-01,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1111/jfbc.12267,,10.1111/jfbc.12267,Effect of Pretreatments and Defatting of Seabass Skins on Properties and Fishy Odor of Gelatin,,2016-12-01,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,unclear,"Pretreatment and defatting of seabass skin plays a significant role in the reduction of lipids, especially membrane phospholipids.",1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1016/j.tifs.2019.12.020,,10.1016/j.tifs.2019.12.020,"Microbial phospholipase D: Identification, modification and application",,2020-02-01,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1016/j.fbp.2021.07.004,,10.1016/j.fbp.2021.07.004,Manosonication-assisted extraction of trans-astaxanthin from Xanthophyllomyces dendrorhous: A green and organic solvent-free methodology,,2021-09-01,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:heat stable liposomes from milk fat globule membrane phospholipids for ph triggered delivery of hydrophilic and lipophilic bioactives,,,Heat-stable liposomes from milk fat globule membrane phospholipids for pH-triggered delivery of hydrophilic and lipophilic bioactives,,2022-07-01,Journal Article,Y,8,review_or_reference,title_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:prolonging oxidation stability of peony paeonia suffruticosa andr seed oil by endogenous lipid concomitants phospholipids enhance antioxidant capacity by improving the function of tocopherol,,,Prolonging oxidation stability of peony (Paeonia suffruticosa Andr.) seed oil by endogenous lipid concomitants: Phospholipids enhance antioxidant capacity by improving the function of tocopherol,,2023-07-01,Journal Article,Y,8,review_or_reference,title_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:natural food derived materials fabricated nanocapsules dissolving microneedles system for treating primary dysmenorrhea,,,Natural food-derived materials fabricated nanocapsules-dissolving microneedles system for treating primary dysmenorrhea,,2023-11-01,Journal Article,Y,6,animal,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:regio specific lipid fingerprinting of edible sea cucumbers using lc ms,,,Regio-specific lipid fingerprinting of edible sea cucumbers using LC/MS,,2024-03-01,Journal Article,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:a comprehensive review on guava nutritional profile bioactive potential and health promoting properties of its pulp peel seeds pomace and leaves,,,"A comprehensive review on guava: Nutritional profile, bioactive potential, and health-promoting properties of its pulp, peel, seeds, pomace and leaves",,2024-01-01,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:effect of phospholipid protein interfacial interactions on the aeration emulsion quality during reconstitution of fat globule membranes interfacial behavior thermodynamic properties stability and whipping properties,,,"Effect of phospholipid-protein interfacial interactions on the aeration emulsion quality during reconstitution of fat globule membranes: Interfacial behavior, thermodynamic properties, stability and whipping properties",,2025-05-01,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:microparticles of buriti oleosomes produced with different wall materials,,,Microparticles of buriti oleosomes produced with different wall materials,,2025-12-01,Journal Article,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:tami 55 the evolutionary enigma of fatty acid desaturation in glioblastoma,,,TAMI-55. THE EVOLUTIONARY ENIGMA OF FATTY ACID DESATURATION IN GLIOBLASTOMA,,2020-11-01,Abstract,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,TITLE:ddre 15 the evolutionary enigma of fatty acid desaturation in glioblastoma,,,DDRE-15. THE EVOLUTIONARY ENIGMA OF FATTY ACID DESATURATION IN GLIOBLASTOMA,,2021-03-01,Abstract,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.21203/rs.3.rs-8687934/v1,,10.21203/rs.3.rs-8687934/v1,Comparative biomolecular analysis of normal and healed skin tissue from diabetic and non-diabetic rats using Raman spectroscopy,,2026-03-09,Preprint,Y,6,animal,abstract_exact,mechanistic,,unclear,"The Raman spectra showed spectral features mainly attributes to structural proteins and lipids from epidermal and dermal skin layers: collagen, elastin, keratin, and amino acids, fatty acids, ceramides, phospholipids and cholesterol.",1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.22541/au.176293275.58149267/v1,,10.22541/au.176293275.58149267/v1,EVALUATION OF METABOLIC PROFILE IN CHILDREN WITH ATOPIC DERMATITIS,,2025-11-12,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.64898/2026.01.05.697747,,10.64898/2026.01.05.697747,Differential Pathogenic and Commensal Response of Staphylococcus aureus and Staphylococcus epidermidis Towards Chemical Signals of Human Skin,,2026-01-05,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1101/2020.05.13.094649,,10.1101/2020.05.13.094649,Metabolite profiling of experimental cutaneous leishmaniasis lesions demonstrates significant perturbations in tissue phospholipids,,2020-05-15,Preprint,Y,6,animal,title_exact,mechanistic,,unclear,Metabolite profiling of experimental cutaneous leishmaniasis lesions demonstrates significant perturbations in tissue phospholipids,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.26434/chemrxiv.14236886.v1,,10.26434/chemrxiv.14236886.v1,Order from Disorder with Intrinsically Disordered Peptide Amphiphiles,,2021-03-18,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1101/2022.08.16.504111,,10.1101/2022.08.16.504111,Transcriptomic and epigenetic assessment of ageing female skin and fibroblasts identifies age related reduced oxidative phosphorylation is exacerbated by smoking,,2022-08-18,Preprint,Y,7,in_vitro,abstract_exact,combination_or_formulation,,unclear,"Middle and old aged skin without environmental stratification’s identified decreased expression of transmembrane ion transporters occurred alongside reductions in keratinisation, reduced mitochondrial fission, and this was associated with reduced metabolism (specifically carbohydrates), and consequently a reduction in the production of lipids (phospholipids for membranes and others) occured, exacerbating ion homeostasis issues at a keratinocyte level.",2,not_combination_product,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1101/2023.01.10.523530,,10.1101/2023.01.10.523530,"Ethanolaminephosphate cytidyltransferase is essential for survival, lipid homeostasis and stress tolerance in Leishmania major",,2023-01-11,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.20944/preprints202401.2168.v1,,10.20944/preprints202401.2168.v1,European eel (Anguilla anguilla) Skin as a Valuable Source of Bioactive Compounds,,2024-01-31,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1101/2024.02.01.24301914,,10.1101/2024.02.01.24301914,"Comparison of lipidomic profiles sampled with electroporation-based biopsy from healthy skin, squamous cell carcinoma, and basal cell carcinoma",,2024-02-03,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,unclear,"The observed trend of lipidomic profiles was low diglycerides in cSCC and BCC, elevated phospholipids in BCC, and increased lyso-phospholipids in cSCC compared to healthy skin samples.",3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1101/2025.02.20.639253,,10.1101/2025.02.20.639253,Herring roe PLs promote SPM biosynthesis in macrophages and a keratinocyte/fibroblast co-culture as model of psoriasis,,2025-02-24,Preprint,Y,7,in_vitro,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,europe_pmc,DOI:10.1101/2025.03.26.645456,,10.1101/2025.03.26.645456,12/15-Lipoxygenase orchestrates murine wound healing via PPARγ-activating oxylipins acting holistically to dampen inflammation,,2025-03-27,Preprint,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1002/(sici)1099-1263(199912)19:1+<s47::aid-jat615>3.0.co;2-u,,10.1002/(sici)1099-1263(199912)19:1+<s47::aid-jat615>3.0.co;2-u,Development of a reactive topical skin protectant,Journal of Applied Toxicology,1999-12,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1007/978-1-4612-5868-1_34,,10.1007/978-1-4612-5868-1_34,The Topical Treatment of Skin Infection,Skin Microbiology,1981,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1007/978-3-642-27814-3_100-2,,10.1007/978-3-642-27814-3_100-2,Topical Growth Factors for Skin Rejuvenation,Textbook of Aging Skin,2015,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1007/978-981-10-4609-4_29,,10.1007/978-981-10-4609-4_29,Treatment of Topical Corticosteroid-Damaged Skin,A Treatise on Topical Corticosteroids in Dermatology,2018,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1007/springerreference_168461,,10.1007/springerreference_168461,Topical Peptides and Proteins for Aging Skin,SpringerReference,2012-02-03,reference-entry,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1016/s1007-4376(07)60076-8,,10.1016/s1007-4376(07)60076-8,Advances in studies of phospholipids as carriers in skin topical application,Journal of Nanjing Medical University,2007-11,journal-article,N,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1021/acsami.0c22011.s001,,10.1021/acsami.0c22011.s001,Topical Application of PeptideChondroitin Sulfate Nanoparticles Allows Efficient Photoprotection in Skin,,2021-01-08,component,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1159/000072067,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
