ingredient_id,paper_key,pmid,doi,title,journal,publication_date,publication_types,sources,evidence_tier,evidence_kind,relation_scope,applicability,primary_status,all_statuses,mapped_effect_ids,new_effect_candidates,directions,statistical_support,correction_flag,full_text_status,evidence_spans,status_scope,review_status,runtime_score_change,policy_version
water,DOI:10.1111/srt.12926,,10.1111/srt.12926,Water vapor permeation through topical films on a moisture‐releasing skin Model,Skin Research and Technology,2021-03,journal-article,crossref,4,human_topical_observational_or_use_test,title_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,"The in vivo TEWL study demonstrated the same relative barrier properties for the acrylates/octylacrylamide and polyurethane‐64 films, despite a more complex driving force for water vapor permeation due to moisture accumulation on the covered skin surfaces.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
pentylene_glycol,PMID:42380076,42380076,10.1111/cod.70211,Contact Allergy and Allergic Contact Dermatitis From Propylene Glycol and Related Glycols: Cosmetic Skin Sensitisers After All?,Contact dermatitis,2026-06-30,Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
pentylene_glycol,PMID:18514497,18514497,10.1016/j.ejpb.2008.04.005,"Modulation of dihydroavenanthramide D release and skin penetration by 1,2-alkanediols.",European journal of pharmaceutics and biopharmaceutics : official journal of Arbeitsgemeinschaft fur Pharmazeutische Verfahrenstechnik e.V,2008-04-14,Journal Article,pubmed,8,review_or_reference,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
pentylene_glycol,PMID:22890441,22890441,10.1159/000341085,Dermal peptide delivery using enhancer molecules and colloidal carrier systems--part I: carnosine.,Skin pharmacology and physiology,2012-08-07,Journal Article,pubmed,5,ex_vivo_or_artificial_skin,abstract_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
alcohol,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
alcohol,DOI:10.1002/jps.10467,,10.1002/jps.10467,Disposition of Benzyl Alcohol After Topical Application to Human Skin in vitro,Journal of Pharmaceutical Sciences,2003-10,journal-article,crossref,7,in_vitro,title_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
alcohol,DOI:10.1002/jps.10565,,10.1002/jps.10565,Erratum: Disposition of Benzyl Alcohol After Topical Application to Human Skin in vitro,Journal of Pharmaceutical Sciences,2003-12,journal-article,crossref,7,in_vitro,title_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,Y,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
disteardimonium_hectorite,PMID:31879957,31879957,10.1111/cod.13460,"Allergic contact dermatitis to Tinosorb S, Scutellaria baicalensis, and other emerging allergens in cosmetics.",Contact dermatitis,2020-01-11,Case Reports; Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
disteardimonium_hectorite,DOI:10.3390/gels12070561,,10.3390/gels12070561,Dextrin Palmitate and Disteardimonium Hectorite Construct a Gel-like EHMC Matrix: Enhanced UVB Photoprotection and Plasma Exposure Modulation,Gels,2026-06-23,journal-article,crossref,7,in_vitro,title_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,photoprotection,,N,N,not_checked,"In this study, an oil-continuous structured gel matrix consisting of EHMC, disteardimonium hectorite (DDH) and dextrin palmitate (DP) was constructed to enhance UVB photoprotection and modulate the plasma exposure profile of EHMC following topical application.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
disteardimonium_hectorite,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
citronellol,PMID:32974119,32974119,10.3205/dgkh000356,Influence of Rosa damascena hydrosol on skin flora (contact culture) after hand-rubbing.,GMS hygiene and infection control,2020-09-07,Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
citronellol,PMID:38502267,38502267,10.1007/s13346-024-01548-3,"Enhancing collagen based nanoemulgel for effective topical delivery of Aceclofenac and Citronellol oil: Formulation, optimization, in-vitro evaluation, and in-vivo osteoarthritis study with a focus on HMGB-1/RAGE/NF-κB pathway, Klotho, and miR-499a.",Drug delivery and translational research,2024-03-19,"Journal Article; Research Support, Non-U.S. Gov't",pubmed,4,human_topical_observational_or_use_test,title_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,"Enhancing collagen based nanoemulgel for effective topical delivery of Aceclofenac and Citronellol oil: Formulation, optimization, in-vitro evaluation, and in-vivo osteoarthritis study with a focus on HMGB-1/RAGE/NF-κB pathway, Klotho, and miR-499a.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
citronellol,PMID:35671905,35671905,10.1016/j.fct.2022.113201,Autoxidized citronellol: Free radicals as potential sparkles to ignite the fragrance induced skin sensitizing pathway.,Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,2022-06-06,Journal Article,crossref|pubmed,5,ex_vivo_or_artificial_skin,title_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,The increased skin sensitizing potency of air-exposed citronellol has been attributed to the hydroperoxides detected at high concentrations in the oxidation mixtures.,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
mica,PMID:28406530,28406530,10.1111/ced.13072,Pseudoepitheliomatous keratotic and micaceous balanitis treated with topical 5-fluorouracil and liquid nitrogen.,Clinical and experimental dermatology,2017-04-13,Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
mica,PMID:37542666,37542666,10.1007/s10637-023-01372-5,Enhanced antitumor and anti-metastasis by VEGFR2-targeted doxorubicin immunoliposome synergy with NK cell activation.,Investigational new drugs,2023-08-05,"Journal Article; Research Support, Non-U.S. Gov't",pubmed,7,in_vitro,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
mica,PMID:17181741,17181741,10.1111/j.1600-0714.2006.00471.x,MICA and MICB overexpression in oral squamous cell carcinoma.,Journal of oral pathology & medicine : official publication of the International Association of Oral Pathologists and the American Academy of Oral Pathology,2007-Jan,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",pubmed,3,human_topical_clinical,title_exact,route_mismatch,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
cetearyl_alcohol,PMID:17331708,17331708,10.1016/j.ejps.2007.01.006,An alkylpolyglucoside surfactant as a prospective pharmaceutical excipient for topical formulations: the influence of oil polarity on the colloidal structure and hydrocortisone in vitro/in vivo permeation.,European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences,2007-02-02,Controlled Clinical Trial; Journal Article,pubmed,3,human_topical_clinical,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
cetearyl_alcohol,PMID:17610648,17610648,10.1111/j.1600-0846.2007.00221.x,Evaluation of lotion formulations on irritation using the modified forearm-controlled application test method.,Skin research and technology : official journal of International Society for Bioengineering and the Skin (ISBS) [and] International Society for Digital Imaging of Skin (ISDIS) [and] International Society for Skin Imaging (ISSI),2007-Aug,Clinical Trial; Journal Article,pubmed,3,human_topical_clinical,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
cetearyl_alcohol,PMID:16730932,16730932,10.1016/j.ijpharm.2006.04.019,Vehicles based on a sugar surfactant: Colloidal structure and its impact on in vitro/in vivo hydrocortisone permeation.,International journal of pharmaceutics,2006-05-05,Controlled Clinical Trial; Journal Article,pubmed,5,ex_vivo_or_artificial_skin,abstract_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
carbomer,PMID:37250833,37250833,10.1097/gox.0000000000004984,Scoping Review of Hydrogel Therapies in the Treatment of Diabetic Chronic Wounds.,Plastic and reconstructive surgery. Global open,2023-05-26,Journal Article; Scoping Review,pubmed,2,human_topical_rct,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
carbomer,PMID:41402578,41402578,10.1007/s13346-025-02030-4,Topical delivery of Lidocaine using spicules for local anesthesia.,Drug delivery and translational research,2025-12-16,Journal Article,europe_pmc|pubmed,3,human_topical_clinical,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
carbomer,PMID:36678685,36678685,10.3390/pharmaceutics15010056,Dermal Delivery of Korean Red Ginseng Extract: Impact on Storage Stability of Different Carrier Systems and Evaluation of Rg1 and Rb1 Skin Permeation Ex Vivo.,Pharmaceutics,2022-12-24,Journal Article,pubmed,5,ex_vivo_or_artificial_skin,abstract_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
geraniol,PMID:36496396,36496396,10.1186/s12951-022-01729-7,Repellent active ingredients encapsulated in polymeric nanoparticles: potential alternative formulations to control arboviruses.,Journal of nanobiotechnology,2022-12-10,Journal Article,pubmed,7,in_vitro,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
geraniol,DOI:10.21203/rs.3.rs-4813219/v1,,10.21203/rs.3.rs-4813219/v1,Unlocking the Antiparasitic Potential of Apiaceae: The Promise of Geraniol for Scabies Treatment,,2024-09-05,Preprint,europe_pmc,6,animal,title_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,"In vivo studies on rabbits confirmed the efficacy of geraniol, showing complete clinical recovery, including the disappearance of scabies lesions and an improved skin health.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
geraniol,PMID:30662405,30662405,10.3389/fphar.2018.01515,The Potential of Isoprenoids in Adjuvant Cancer Therapy to Reduce Adverse Effects of Statins.,Frontiers in pharmacology,2019-01-04,Journal Article; Review,pubmed,8,review_or_reference,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
aluminum_hydroxide,PMID:11003446,11003446,10.1034/j.1398-9995.2000.00368.x,Allergen-specific immunotherapy in birch- and grass-pollen-allergic rhinitis. II. Side-effects.,Allergy,2000-Sep,"Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",pubmed,2,human_topical_rct,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
aluminum_hydroxide,PMID:36160489,36160489,10.1159/000525631,Presumably Corneal Graft Rejection after COVID-19 Vaccination.,Case reports in ophthalmology,2022-07-15,Case Reports; Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
aluminum_hydroxide,DOI:10.25251/2.5.8,,10.25251/2.5.8,Resolution of Post-Surgical Hypergranulation Tissue with Topical Aluminum Chloride,SKIN The Journal of Cutaneous Medicine,2018-09-07,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
helianthus_annuus_sunflower_seed_oil,DOI:10.1002/aocs.70036,,10.1002/aocs.70036,Effects of Seed Coating Treatments and Plant Density on Sunflower ( Helianthus annuus L.) Seed Yield and Quality,Journal of the American Oil Chemists' Society,2026-03,journal-article,crossref,8,review_or_reference,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
helianthus_annuus_sunflower_seed_oil,DOI:10.14719/pst.4238,,10.14719/pst.4238,Sunflower (Helianthus annuus L.) seed development accompanies glycosylation and phosphorylation of total soluble and oil body membrane-associated proteins,Plant Science Today,2025-03-04,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
