ingredient_id,paper_key,report_id,study_id,pmid,doi,title,journal,publication_date,publication_types,sources,retrieval_status,evidence_tier,evidence_kind,study_design,design,randomized,controlled,within_person,comparator_type,prospective,design_source_span,risk_of_bias_overall,relation_scope,raw_ingredient_term,entity_match_type,intervention_role,ingredient_match_span,ingredient_reject_reason,applicability,eligibility_status,verification_status,applicability_status,route,body_site,skin_condition,population_type,challenge_model,application_regimen,effect_mapping_status,outcome_direction,score_status,machine_signal_status,primary_status,all_statuses,all_machine_signal_statuses,mapped_effect_ids,new_effect_candidates,directions,statistical_support,preprint_flag,case_report_flag,safety_only_flag,medical_context_limited,experimental_challenge_limited,route_site_mismatch,formulation_isolation_status,test_arm_components,control_arm_components,target_concentration_by_arm,cointerventions_equal,isolation_status,isolation_evidence_span,correction_flag,retraction_flag,expression_of_concern_flag,duplicate_trial_status,retraction_status,validity_checked_at,validity_source,correction_id,correction_impact,funding,conflict_of_interest,full_text_status,evidence_spans,status_scope,review_status,runtime_score_change,manifest_version,manifest_sha256,ingredient_dictionary_sha256,outcome_dictionary_sha256,direction_dictionary_sha256,policy_version
copper_tripeptide_1,DOI:10.1001/archfaci.8.4.252,DOI:10.1001/archfaci.8.4.252,not_clustered,,10.1001/archfaci.8.4.252,Effects of Topical Copper Tripeptide Complex on CO 2 Laser–Resurfaced Skin,Archives of Facial Plastic Surgery,2006-07-01,journal-article,crossref,retrieved_from_legacy_search_inputs,2,human_topical_rct,controlled_trial,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,human_topical,wrong_ingredient,abstract_only,general_skin,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
chamomilla_recutita_matricaria_flower_extract,DOI:10.15218/zjms.2025.037,DOI:10.15218/zjms.2025.037,not_clustered,,10.15218/zjms.2025.037,Effects of Matricaria chamomilla flower extract on hepatotoxic effect of 5-fluorouracil in rabbits,Zanco Journal of Medical Sciences,2025-09-25,journal-article,crossref,retrieved_from_legacy_search_inputs,6,animal,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,mechanistic,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
chamomilla_recutita_matricaria_flower_extract,DOI:10.21448/ijsm.1107376,DOI:10.21448/ijsm.1107376,not_clustered,,10.21448/ijsm.1107376,Antioxidant and diuretic effects of flower extract of Laurus nobilis,International Journal of Secondary Metabolite,2023-12-01,journal-article,crossref,retrieved_from_legacy_search_inputs,6,animal,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,mechanistic,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
chamomilla_recutita_matricaria_flower_extract,DOI:10.21483/qwoaud.67..202503.85,DOI:10.21483/qwoaud.67..202503.85,not_clustered,,10.21483/qwoaud.67..202503.85,Effects of Camellia sinensis flower extract on skin whitening and acetylcholinesterase inhibitory activities,Association for International Tea Culture,2025-03-31,journal-article,crossref,retrieved_from_legacy_search_inputs,6,animal,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,mechanistic,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
disodium_cocoamphodiacetate,DOI:10.1159/000211162,DOI:10.1159/000211162,not_clustered,,10.1159/000211162,Embryotoxicity and Teratogenicity of Topical Retinoic Acid,Skin Pharmacology,2009-03-31,journal-article,crossref,retrieved_from_legacy_search_inputs,6,animal,case_report,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,mechanistic,wrong_ingredient,abstract_only,safety_only,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,safety_only,reject_wrong_scope,reject_wrong_scope,safety_only,,,,N,N,Y,Y,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
disodium_cocoamphodiacetate,DOI:10.3390/ijms27114840,DOI:10.3390/ijms27114840,not_clustered,,10.3390/ijms27114840,"Translational Evaluation of a Disodium Adenosine Monophosphate (AMP2Na)-Based Topical Formulation for Physiology-Aligned Skin Rejuvenation: Integrated In Vitro, Ex Vivo, and Clinical Evidence",International Journal of Molecular Sciences,2026-05-27,journal-article,crossref,retrieved_from_legacy_search_inputs,2,human_topical_rct,controlled_trial,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,combination_or_formulation,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
disodium_cocoamphodiacetate,DOI:10.1159/000308768,DOI:10.1159/000308768,not_clustered,,10.1159/000308768,Clinical Trial of Topical Disodium Chromoglycate in Vernal Keratoconjunctivitis,Ophthalmologica,2010-03-30,journal-article,crossref,retrieved_from_legacy_search_inputs,3,human_topical_clinical,observational_or_nonrandomized,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,human_topical,wrong_ingredient,full_text_unavailable,general_skin,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
ethylene_propylene_styrene_copolymer,DOI:10.1002/app.38637,DOI:10.1002/app.38637,not_clustered,,10.1002/app.38637,Influences of compatibilizers on rheology and mechanical properties of propylene random copolymer/styrene‐ethylene‐butylene‐styrene block copolymer/organic‐montmorillonite nanocomposites,Journal of Applied Polymer Science,2013-08-05,journal-article,crossref,retrieved_from_legacy_search_inputs,8,review_or_reference,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,combination_or_formulation,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
ethylene_propylene_styrene_copolymer,DOI:10.1002/mame.200300356,DOI:10.1002/mame.200300356,not_clustered,,10.1002/mame.200300356,Toughening of Polystyrene with Ethylene‐Propylene‐Diene Terpolymer (EPDM) Compatibilized by Styrene‐Butadiene‐Styrene Block Copolymer (SBS),Macromolecular Materials and Engineering,2004-08-09,journal-article,crossref,retrieved_from_legacy_search_inputs,8,review_or_reference,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,reference_only,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
ethylene_propylene_styrene_copolymer,DOI:10.1002/pen.760331202,DOI:10.1002/pen.760331202,not_clustered,,10.1002/pen.760331202,"Impact toughened blends of styrene‐maleic anhydride copolymer, polyethylene, and ethylene‐propylene copolymer",Polymer Engineering & Science,1993-06,journal-article,crossref,retrieved_from_legacy_search_inputs,8,review_or_reference,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,reference_only,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
isopentyldiol,DOI:10.1159/000211162,DOI:10.1159/000211162,not_clustered,,10.1159/000211162,Embryotoxicity and Teratogenicity of Topical Retinoic Acid,Skin Pharmacology,2009-03-31,journal-article,crossref,retrieved_from_legacy_search_inputs,6,animal,case_report,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,mechanistic,wrong_ingredient,abstract_only,safety_only,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,safety_only,reject_wrong_scope,reject_wrong_scope,safety_only,,,,N,N,Y,Y,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
isopentyldiol,DOI:10.47749/t/unicamp.2013.911983,DOI:10.47749/t/unicamp.2013.911983,not_clustered,,10.47749/t/unicamp.2013.911983,Topical 5-azacytidine accelerates skin wound healing in rats,,2021-08-16,dissertation,crossref,retrieved_from_legacy_search_inputs,6,animal,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,mechanistic,wrong_ingredient,full_text_unavailable,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
isopentyldiol,DOI:10.21203/rs.3.rs-46742/v1,DOI:10.21203/rs.3.rs-46742/v1,not_clustered,,10.21203/rs.3.rs-46742/v1,In vitro evaluation of the antimicrobial activity of a topical skin preparation containing 0.1% polyhexanide vs a topical skin preparation containing 1% silver sulfadiazine,,2020-07-28,posted-content,crossref,retrieved_from_legacy_search_inputs,7,in_vitro,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,combination_or_formulation,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
hibiscus_sabdariffa_flower_extract,DOI:10.12928/pharmaciana.v15i2.30280,DOI:10.12928/pharmaciana.v15i2.30280,not_clustered,,10.12928/pharmaciana.v15i2.30280,Utilization of chicken eggshell in body scrub formula with rosella extract (Hibiscus sabdariffa Linn) to improve skin moisture,Pharmaciana,2025-07-31,journal-article,crossref,retrieved_from_legacy_search_inputs,6,animal,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,mechanistic,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
hibiscus_sabdariffa_flower_extract,DOI:10.17392/1095-20,DOI:10.17392/1095-20,not_clustered,,10.17392/1095-20,The effect of roselle flower petals extract (Hibiscus sabdariffa Linn.) on reducing inflammation in dextran sodium sulfateinduced colitis,Medicinski Glasnik,2020-07-12,journal-article,crossref,retrieved_from_legacy_search_inputs,6,animal,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,combination_or_formulation,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
hibiscus_sabdariffa_flower_extract,DOI:10.35971/jjhsr.v4i3.13353,DOI:10.35971/jjhsr.v4i3.13353,not_clustered,,10.35971/jjhsr.v4i3.13353,EFFECT OF ETHANOL EXTRACT OF ROSELLA FLOWER PETALS (HIBISCUS SABDARIFFA LINN) ON THE PHAGOCYTOSIS ACTIVITY OF RAT MACROPHAGES (SPRAGUE DAWLEY),Jambura Journal of Health Sciences and Research,2022-05-12,journal-article,crossref,retrieved_from_legacy_search_inputs,6,animal,unsupported_design,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,mechanistic,wrong_ingredient,abstract_only,not_applicable,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,reject_wrong_scope,,,,N,N,N,N,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
benzyl_glycol,DOI:10.1159/000211162,DOI:10.1159/000211162,not_clustered,,10.1159/000211162,Embryotoxicity and Teratogenicity of Topical Retinoic Acid,Skin Pharmacology,2009-03-31,journal-article,crossref,retrieved_from_legacy_search_inputs,6,animal,case_report,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_checked,unconfirmed,not_extracted,machine_name_match_unverified,not_extracted,not_extracted,wrong_ingredient,mechanistic,wrong_ingredient,abstract_only,safety_only,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_mapped,not_applicable,not_scoreable,safety_only,reject_wrong_scope,reject_wrong_scope,safety_only,,,,N,N,Y,Y,N,N,N,not_checked,not_extracted,not_extracted,not_extracted,not_checked,not_checked,not_extracted,N,N,N,not_checked,not_checked,not_checked,not_checked,not_extracted,not_applicable,not_extracted,not_extracted,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
